"timestamp","temperature","description","wind"
"2016-05-24 10:00:00",14.14,"mist",2
"2016-05-24 11:00:00",14.5,"haze",2
"2016-05-24 12:00:00",14.67,"mist",2
"2016-05-24 13:00:00",15.0700000000001,"mist",2
"2016-05-24 14:00:00",16.2,"mist",2
"2016-05-24 15:00:00",16.86,"mist",2
"2016-05-24 16:00:00",18.4,"light rain",1
"2016-05-24 17:00:00",19.74,"overcast clouds",2
"2016-05-24 18:00:00",20.9,"broken clouds",2
"2016-05-24 19:00:00",22.08,"light rain",2
"2016-05-24 20:00:00",22.64,"broken clouds",3
"2016-05-24 21:00:00",22.49,"broken clouds",3
"2016-05-24 22:00:00",21.43,"overcast clouds",4
"2016-05-24 23:00:00",20.62,"overcast clouds",2
"2016-05-25 00:00:00",20.21,"broken clouds",1
"2016-05-25 01:00:00",19.22,"scattered clouds",1
"2016-05-25 02:00:00",17.89,"scattered clouds",1
"2016-05-25 03:00:00",16.75,"sky is clear",1
"2016-05-25 04:00:00",16.05,"sky is clear",1
"2016-05-25 05:00:00",15.13,"sky is clear",1
"2016-05-25 06:00:00",14.59,"mist",1
"2016-05-25 07:00:00",13.94,"mist",1
"2016-05-25 08:00:00",13.19,"mist",1
"2016-05-25 09:00:00",13.0700000000001,"mist",1
"2016-05-25 10:00:00",12.89,"fog",1
"2016-05-25 11:00:00",13.33,"fog",3
"2016-05-25 12:00:00",15.81,"fog",3
"2016-05-25 13:00:00",19.0700000000001,"few clouds",2
"2016-05-25 14:00:00",22.42,"few clouds",2
"2016-05-25 15:00:00",24.74,"few clouds",2
"2016-05-25 16:00:00",26.81,"few clouds",4
"2016-05-25 17:00:00",28.17,"few clouds",3
"2016-05-25 18:00:00",29.46,"few clouds",3
"2016-05-25 19:00:00",30.35,"scattered clouds",1
"2016-05-25 20:00:00",30.99,"few clouds",5
"2016-05-25 21:00:00",31.13,"broken clouds",5
"2016-05-25 22:00:00",30.81,"thunderstorm",6
"2016-05-25 23:00:00",29.58,"scattered clouds",3
"2016-05-26 00:00:00",28.37,"scattered clouds",4
"2016-05-26 01:00:00",26.06,"scattered clouds",4
"2016-05-26 02:00:00",24.2,"scattered clouds",3
"2016-05-26 03:00:00",22.45,"sky is clear",3
"2016-05-26 04:00:00",21.42,"sky is clear",3
"2016-05-26 05:00:00",20.36,"sky is clear",1
"2016-05-26 06:00:00",20.09,"mist",1
"2016-05-26 07:00:00",19.3200000000001,"mist",1
"2016-05-26 08:00:00",18.47,"mist",1
"2016-05-26 09:00:00",17.71,"sky is clear",1
"2016-05-26 10:00:00",17.2,"light rain",1
"2016-05-26 11:00:00",17.13,"mist",1
"2016-05-26 12:00:00",19.04,"mist",1
"2016-05-26 13:00:00",22.46,"few clouds",1
"2016-05-26 14:00:00",25.08,"broken clouds",2
"2016-05-26 15:00:00",27.05,"broken clouds",1
"2016-05-26 16:00:00",28.87,"broken clouds",2
"2016-05-26 17:00:00",29.72,"broken clouds",3
"2016-05-26 18:00:00",30.83,"broken clouds",3
"2016-05-26 19:00:00",31.27,"broken clouds",4
"2016-05-26 20:00:00",31.12,"broken clouds",6
"2016-05-26 21:00:00",30.95,"broken clouds",6
"2016-05-26 22:00:00",29.67,"broken clouds",7
"2016-05-26 23:00:00",29.11,"broken clouds",7
"2016-05-27 00:00:00",27.93,"broken clouds",6
"2016-05-27 01:00:00",25.8,"broken clouds",5
"2016-05-27 02:00:00",23.53,"broken clouds",3
"2016-05-27 03:00:00",22.2,"sky is clear",3
"2016-05-27 04:00:00",21.26,"sky is clear",3
"2016-05-27 05:00:00",20.65,"broken clouds",2
"2016-05-27 06:00:00",20.34,"broken clouds",2
"2016-05-27 07:00:00",20.14,"broken clouds",2
"2016-05-27 08:00:00",20.02,"broken clouds",1
"2016-05-27 09:00:00",19.71,"light rain",1
"2016-05-27 10:00:00",19.25,"light rain",1
"2016-05-27 11:00:00",19.4,"light rain",1
"2016-05-27 12:00:00",20.43,"mist",1
"2016-05-27 13:00:00",21.56,"haze",2
"2016-05-27 14:00:00",23.37,"haze",3
"2016-05-27 15:00:00",25.78,"haze",5
"2016-05-27 16:00:00",27.31,"haze",4
"2016-05-27 17:00:00",28.92,"haze",4
"2016-05-27 18:00:00",29.3200000000001,"haze",4
"2016-05-27 19:00:00",29.14,"haze",5
"2016-05-27 20:00:00",28.67,"haze",4
"2016-05-27 21:00:00",27.71,"overcast clouds",7
"2016-05-27 22:00:00",27.44,"mist",6
"2016-05-27 23:00:00",27.23,"broken clouds",7
"2016-05-28 00:00:00",26.62,"moderate rain",5
"2016-05-28 01:00:00",24.98,"broken clouds",4
"2016-05-28 02:00:00",23.91,"broken clouds",3
"2016-05-28 03:00:00",23.11,"light rain",2
"2016-05-28 04:00:00",22.5,"light rain",2
"2016-05-28 05:00:00",22.24,"mist",4
"2016-05-28 06:00:00",22.05,"mist",1
"2016-05-28 07:00:00",21.71,"mist",1
"2016-05-28 08:00:00",21.1,"mist",3
"2016-05-28 09:00:00",20.63,"mist",3
"2016-05-28 10:00:00",20.52,"mist",1
"2016-05-28 11:00:00",20.63,"mist",1
"2016-05-28 12:00:00",21.75,"mist",6
"2016-05-28 13:00:00",23.68,"broken clouds",3
"2016-05-28 14:00:00",25.23,"broken clouds",3
"2016-05-28 15:00:00",27.7,"scattered clouds",2
"2016-05-28 16:00:00",29.0700000000001,"few clouds",4
"2016-05-28 17:00:00",30.55,"few clouds",3
"2016-05-28 18:00:00",31.84,"scattered clouds",4
"2016-05-28 19:00:00",31.44,"broken clouds",6
"2016-05-28 20:00:00",30.87,"light rain",7
"2016-05-28 21:00:00",30.05,"scattered clouds",7
"2016-05-28 22:00:00",28.83,"proximity thunderstorm",1
"2016-05-28 23:00:00",27.31,"thunderstorm",2
"2016-05-29 00:00:00",26.5700000000001,"thunderstorm",4
"2016-05-29 01:00:00",26.22,"broken clouds",2
"2016-05-29 02:00:00",25.09,"broken clouds",2
"2016-05-29 03:00:00",24.16,"proximity thunderstorm",0
"2016-05-29 04:00:00",23.84,"sky is clear",1
"2016-05-29 05:00:00",23.23,"sky is clear",1
"2016-05-29 06:00:00",22.06,"mist",1
"2016-05-29 07:00:00",20.96,"light rain",1
"2016-05-29 08:00:00",20.83,"fog",2
"2016-05-29 09:00:00",20.4,"fog",1
"2016-05-29 10:00:00",20.05,"fog",2
"2016-05-29 11:00:00",20.1,"mist",1
"2016-05-29 12:00:00",21.48,"mist",3
"2016-05-29 13:00:00",23.69,"few clouds",4
"2016-05-29 14:00:00",25.53,"scattered clouds",3
"2016-05-29 15:00:00",27.09,"broken clouds",3
"2016-05-29 16:00:00",28.52,"broken clouds",3
"2016-05-29 17:00:00",29.42,"broken clouds",5
"2016-05-29 18:00:00",29.61,"scattered clouds",4
"2016-05-29 19:00:00",29.12,"broken clouds",6
"2016-05-29 20:00:00",28.38,"broken clouds",7
"2016-05-29 21:00:00",27.89,"broken clouds",6
"2016-05-29 22:00:00",26.87,"overcast clouds",4
"2016-05-29 23:00:00",25.99,"overcast clouds",4
"2016-05-30 00:00:00",25.08,"broken clouds",8
"2016-05-30 01:00:00",24.11,"overcast clouds",4
"2016-05-30 02:00:00",23.3200000000001,"mist",3
"2016-05-30 03:00:00",22.5,"light rain",3
"2016-05-30 04:00:00",22.1,"moderate rain",2
"2016-05-30 05:00:00",21.62,"moderate rain",2
"2016-05-30 06:00:00",20.58,"mist",4
"2016-05-30 07:00:00",20.11,"mist",2
"2016-05-30 08:00:00",19.99,"mist",4
"2016-05-30 09:00:00",19.9,"mist",4
"2016-05-30 10:00:00",19.86,"mist",4
"2016-05-30 11:00:00",19.81,"fog",4
"2016-05-30 12:00:00",19.9,"mist",4
"2016-05-30 13:00:00",20.39,"fog",4
"2016-05-30 14:00:00",20.86,"mist",2
"2016-05-30 15:00:00",21.98,"mist",1
"2016-05-30 16:00:00",23.77,"light rain",2
"2016-05-30 17:00:00",25.14,"broken clouds",0
"2016-05-30 18:00:00",25.9,"broken clouds",2
"2016-05-30 19:00:00",26.42,"broken clouds",4
"2016-05-30 20:00:00",26.5700000000001,"overcast clouds",4
"2016-05-30 21:00:00",26.14,"overcast clouds",4
"2016-05-30 22:00:00",25.7,"broken clouds",4
"2016-05-30 23:00:00",25.02,"overcast clouds",6
"2016-05-31 00:00:00",24.13,"overcast clouds",3
"2016-05-31 01:00:00",23.15,"light rain",1
"2016-05-31 02:00:00",22.5700000000001,"light rain",4
"2016-05-31 03:00:00",22.21,"light rain",4
"2016-05-31 04:00:00",21.9,"overcast clouds",2
"2016-05-31 05:00:00",21.54,"overcast clouds",4
"2016-05-31 06:00:00",21.34,"overcast clouds",3
"2016-05-31 07:00:00",20.98,"mist",1
"2016-05-31 08:00:00",20.68,"mist",2
"2016-05-31 09:00:00",20.39,"mist",2
"2016-05-31 10:00:00",20.02,"fog",2
"2016-05-31 11:00:00",20.09,"mist",1
"2016-05-31 12:00:00",20.83,"mist",3
"2016-05-31 13:00:00",22.45,"overcast clouds",2
"2016-05-31 14:00:00",23.44,"broken clouds",2
"2016-05-31 15:00:00",24.83,"broken clouds",3
"2016-05-31 16:00:00",25.86,"broken clouds",4
"2016-05-31 17:00:00",26.85,"scattered clouds",4
"2016-05-31 18:00:00",27.3200000000001,"scattered clouds",2
"2016-05-31 19:00:00",27.74,"scattered clouds",0
"2016-05-31 20:00:00",27.97,"broken clouds",3
"2016-05-31 21:00:00",28.19,"scattered clouds",6
"2016-05-31 22:00:00",27.58,"broken clouds",2
"2016-05-31 23:00:00",26.97,"few clouds",5
